component_id,lot_id,component_type,iddq_0h_uA,iddq_24h_uA,early_iddq_change_uA,drift_0_24_uA_per_h,anomaly_score,current_anomaly_level,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,absolute_limit_uA,predicted_limit_margin_uA,upper_limit_margin_uA,predicted_limit_utilization_percent,upper_limit_utilization_percent,prediction_interval_width_uA,predicted_drift_rate,safety_slope,drift_slope_excess,future_drift_risk,risk_score,final_risk_level,final_decision,primary_risk_driver,evidence_summary,screening_category,screening_recommendation,detailed_explanation
C070337,LOT-007,IC_A,9.481,9.678,0.19700000000000095,0.0082083333333333,0.0,NONE,10.368764066045102,6.713266982699443,14.024261149390762,50.0,39.6312359339549,35.97573885060924,20.737528132090205,28.048522298781524,7.310994166691319,0.0052843099169351,0.0078669642857142,-0.0025826543687791,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070337 has been classified as LOW risk. Early Iddq changed from 9.48 µA at 0h to 9.68 µA at 24h. The early drift rate is 0.0082 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.37 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.63 µA below the limit. The 90% prediction interval is approximately 6.71 to 14.02 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090166,LOT-009,IC_A,8.421,8.515,0.0940000000000012,0.0039166666666667,0.0,NONE,9.307571376331444,5.652074292985784,12.963068459677103,50.0,40.692428623668555,37.0369315403229,18.615142752662887,25.92613691935421,7.310994166691319,0.0052772105734014,0.0078669642857142,-0.0025897537123128,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090166 has been classified as LOW risk. Early Iddq changed from 8.42 µA at 0h to 8.52 µA at 24h. The early drift rate is 0.0039 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.31 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.69 µA below the limit. The 90% prediction interval is approximately 5.65 to 12.96 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010291,LOT-001,IC_A,10.399,10.695,0.29600000000000115,0.0123333333333333,0.0,NONE,11.285324445952678,7.629827362607019,14.940821529298338,50.0,38.71467555404732,35.05917847070166,22.570648891905357,29.881643058596673,7.310994166691319,0.0052757407497183,0.0078669642857142,-0.0025912235359959,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010291 has been classified as LOW risk. Early Iddq changed from 10.40 µA at 0h to 10.70 µA at 24h. The early drift rate is 0.0123 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.29 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.71 µA below the limit. The 90% prediction interval is approximately 7.63 to 14.94 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060272,LOT-006,IC_A,9.675,10.027,0.35199999999999854,0.0146666666666666,0.0,NONE,10.561292417988538,6.905795334642878,14.216789501334198,50.0,39.43870758201146,35.7832104986658,21.122584835977076,28.433579002668395,7.310994166691319,0.0052755501070746,0.0078669642857142,-0.0025914141786396,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060272 has been classified as LOW risk. Early Iddq changed from 9.68 µA at 0h to 10.03 µA at 24h. The early drift rate is 0.0147 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.56 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.44 µA below the limit. The 90% prediction interval is approximately 6.91 to 14.22 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010029,LOT-001,IC_A,9.615,9.914,0.2989999999999995,0.0124583333333333,0.0,NONE,10.50121604338056,6.845718960034901,14.15671312672622,50.0,39.49878395661944,35.84328687327378,21.00243208676112,28.31342625345244,7.310994166691319,0.0052750954963128,0.0078669642857142,-0.0025918687894014,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010029 has been classified as LOW risk. Early Iddq changed from 9.62 µA at 0h to 9.91 µA at 24h. The early drift rate is 0.0125 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.50 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.50 µA below the limit. The 90% prediction interval is approximately 6.85 to 14.16 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020255,LOT-002,IC_A,8.338,8.554,0.21600000000000108,0.009,0.0,NONE,9.223780729565636,5.568283646219976,12.879277812911296,50.0,40.77621927043437,37.1207221870887,18.447561459131272,25.758555625822595,7.310994166691319,0.0052725043426526,0.0078669642857142,-0.0025944599430616,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020255 has been classified as LOW risk. Early Iddq changed from 8.34 µA at 0h to 8.55 µA at 24h. The early drift rate is 0.0090 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.22 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.78 µA below the limit. The 90% prediction interval is approximately 5.57 to 12.88 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010473,LOT-001,IC_A,10.274,10.277,0.0030000000000001137,0.000125,0.0,NONE,11.15956328145543,7.50406619810977,14.81506036480109,50.0,38.84043671854457,35.18493963519891,22.31912656291086,29.630120729602176,7.310994166691319,0.0052712100086632,0.0078669642857142,-0.002595754277051,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010473 has been classified as LOW risk. Early Iddq changed from 10.27 µA at 0h to 10.28 µA at 24h. The early drift rate is 0.0001 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.16 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.84 µA below the limit. The 90% prediction interval is approximately 7.50 to 14.82 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080248,LOT-008,IC_A,10.16,10.308,0.1479999999999997,0.0061666666666666,0.0,NONE,11.045317713412508,7.389820630066849,14.700814796758168,50.0,38.95468228658749,35.299185203241834,22.090635426825017,29.401629593516336,7.310994166691319,0.005269748294122,0.0078669642857142,-0.0025972159915922,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080248 has been classified as LOW risk. Early Iddq changed from 10.16 µA at 0h to 10.31 µA at 24h. The early drift rate is 0.0062 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.05 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.95 µA below the limit. The 90% prediction interval is approximately 7.39 to 14.70 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C100095,LOT-010,IC_A,11.49,11.737,0.2469999999999999,0.0102916666666666,0.0,NONE,12.374235080246727,8.718737996901067,16.02973216359239,50.0,37.62576491975327,33.970267836407615,24.748470160493454,32.05946432718478,7.310994166691321,0.0052633040490876,0.0078669642857142,-0.0026036602366266,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C100095 has been classified as LOW risk. Early Iddq changed from 11.49 µA at 0h to 11.74 µA at 24h. The early drift rate is 0.0103 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.37 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.63 µA below the limit. The 90% prediction interval is approximately 8.72 to 16.03 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020357,LOT-002,IC_A,7.794,8.07,0.2760000000000007,0.0115,0.0,NONE,8.677187799193863,5.021690715848203,12.332684882539525,50.0,41.32281220080614,37.667315117460475,17.354375598387726,24.66536976507905,7.310994166691321,0.0052570702332968,0.0078669642857142,-0.0026098940524174,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020357 has been classified as LOW risk. Early Iddq changed from 7.79 µA at 0h to 8.07 µA at 24h. The early drift rate is 0.0115 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.68 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.32 µA below the limit. The 90% prediction interval is approximately 5.02 to 12.33 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070060,LOT-007,IC_A,11.964,12.072,0.10799999999999876,0.0044999999999999,0.0,NONE,12.84714306421406,9.1916459808684,16.50264014755972,50.0,37.15285693578594,33.49735985244028,25.694286128428125,33.00528029511944,7.310994166691321,0.0052568039536551,0.0078669642857142,-0.0026101603320591,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070060 has been classified as LOW risk. Early Iddq changed from 11.96 µA at 0h to 12.07 µA at 24h. The early drift rate is 0.0045 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.85 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.15 µA below the limit. The 90% prediction interval is approximately 9.19 to 16.50 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050461,LOT-005,IC_A,11.898,12.091,0.19299999999999962,0.0080416666666666,0.0,NONE,12.781111843709793,9.125614760364131,16.436608927055453,50.0,37.218888156290205,33.56339107294455,25.562223687419582,32.873217854110905,7.310994166691321,0.0052566181173201,0.0078669642857142,-0.002610346168394,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050461 has been classified as LOW risk. Early Iddq changed from 11.90 µA at 0h to 12.09 µA at 24h. The early drift rate is 0.0080 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.78 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.22 µA below the limit. The 90% prediction interval is approximately 9.13 to 16.44 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050078,LOT-005,IC_A,12.118,11.982,-0.136000000000001,-0.0056666666666667,0.0,NONE,13.00108527493753,9.34558819159187,16.656582358283192,50.0,36.99891472506247,33.34341764171681,26.00217054987506,33.313164716566384,7.310994166691321,0.0052564599698662,0.0078669642857142,-0.002610504315848,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050078 has been classified as LOW risk. Early Iddq changed from 12.12 µA at 0h to 11.98 µA at 24h. The early drift rate is -0.0057 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.00 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.00 µA below the limit. The 90% prediction interval is approximately 9.35 to 16.66 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080347,LOT-008,IC_A,8.774,9.029,0.2550000000000008,0.010625,0.0,NONE,9.657033414397665,6.001536331052005,13.312530497743325,50.0,40.34296658560233,36.687469502256675,19.31406682879533,26.62506099548665,7.310994166691319,0.0052561512761765,0.0078669642857142,-0.0026108130095377,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080347 has been classified as LOW risk. Early Iddq changed from 8.77 µA at 0h to 9.03 µA at 24h. The early drift rate is 0.0106 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.66 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.34 µA below the limit. The 90% prediction interval is approximately 6.00 to 13.31 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010134,LOT-001,IC_A,9.292,9.565,0.2729999999999997,0.0113749999999999,0.0,NONE,10.174805069238692,6.5193079858930325,13.830302152584352,50.0,39.825194930761306,36.16969784741565,20.349610138477384,27.6606043051687,7.310994166691319,0.0052547920788017,0.0078669642857142,-0.0026121722069125,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010134 has been classified as LOW risk. Early Iddq changed from 9.29 µA at 0h to 9.56 µA at 24h. The early drift rate is 0.0114 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.17 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.83 µA below the limit. The 90% prediction interval is approximately 6.52 to 13.83 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090388,LOT-009,IC_A,8.885,9.158,0.2729999999999997,0.0113749999999999,0.0,NONE,9.767757011546085,6.112259928200423,13.423254094891742,50.0,40.23224298845392,36.576745905108254,19.53551402309217,26.846508189783485,7.310994166691319,0.0052545060211076,0.0078669642857142,-0.0026124582646066,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090388 has been classified as LOW risk. Early Iddq changed from 8.88 µA at 0h to 9.16 µA at 24h. The early drift rate is 0.0114 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.77 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.23 µA below the limit. The 90% prediction interval is approximately 6.11 to 13.42 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010296,LOT-001,IC_A,10.392,10.668,0.2759999999999998,0.0114999999999999,0.0,NONE,11.274549323804566,7.619052240458906,14.930046407150224,50.0,38.725450676195436,35.06995359284978,22.54909864760913,29.860092814300447,7.310994166691318,0.0052532697845509,0.0078669642857142,-0.0026136945011632,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010296 has been classified as LOW risk. Early Iddq changed from 10.39 µA at 0h to 10.67 µA at 24h. The early drift rate is 0.0115 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.27 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.73 µA below the limit. The 90% prediction interval is approximately 7.62 to 14.93 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C030383,LOT-003,IC_A,11.119,11.239,0.120000000000001,0.005,0.0,NONE,12.001436792157408,8.345939708811748,15.656933875503068,50.0,37.998563207842594,34.34306612449693,24.002873584314816,31.313867751006136,7.310994166691319,0.0052525999533179,0.0078669642857142,-0.0026143643323963,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C030383 has been classified as LOW risk. Early Iddq changed from 11.12 µA at 0h to 11.24 µA at 24h. The early drift rate is 0.0050 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.00 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.00 µA below the limit. The 90% prediction interval is approximately 8.35 to 15.66 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070331,LOT-007,IC_A,8.884,9.157,0.2729999999999997,0.0113749999999999,0.0,NONE,9.76627257380477,6.11077549045911,13.42176965715043,50.0,40.23372742619523,36.57823034284957,19.53254514760954,26.843539314300855,7.310994166691319,0.0052516224631236,0.0078669642857142,-0.0026153418225906,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070331 has been classified as LOW risk. Early Iddq changed from 8.88 µA at 0h to 9.16 µA at 24h. The early drift rate is 0.0114 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.77 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.23 µA below the limit. The 90% prediction interval is approximately 6.11 to 13.42 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020162,LOT-002,IC_A,7.996,8.195,0.19899999999999984,0.0082916666666666,0.0,NONE,8.877909129163328,5.222412045817668,12.533406212508988,50.0,41.12209087083667,37.466593787491014,17.755818258326656,25.066812425017975,7.310994166691319,0.0052494591021626,0.0078669642857142,-0.0026175051835516,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020162 has been classified as LOW risk. Early Iddq changed from 8.00 µA at 0h to 8.20 µA at 24h. The early drift rate is 0.0083 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.88 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.12 µA below the limit. The 90% prediction interval is approximately 5.22 to 12.53 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060042,LOT-006,IC_A,9.914,10.174,0.2599999999999998,0.0108333333333333,0.0,NONE,10.795539948481157,7.140042865135495,14.451037031826814,50.0,39.20446005151884,35.548962968173186,21.591079896962313,28.902074063653625,7.310994166691319,0.0052472615981021,0.0078669642857142,-0.0026197026876121,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060042 has been classified as LOW risk. Early Iddq changed from 9.91 µA at 0h to 10.17 µA at 24h. The early drift rate is 0.0108 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.80 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.20 µA below the limit. The 90% prediction interval is approximately 7.14 to 14.45 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050492,LOT-005,IC_A,11.491,11.717,0.22600000000000087,0.0094166666666667,0.0,NONE,12.372390292829868,8.716893209484208,16.027887376175528,50.0,37.62760970717013,33.97211262382447,24.744780585659736,32.055774752351056,7.310994166691319,0.0052463707906539,0.0078669642857142,-0.0026205934950603,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050492 has been classified as LOW risk. Early Iddq changed from 11.49 µA at 0h to 11.72 µA at 24h. The early drift rate is 0.0094 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.37 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.63 µA below the limit. The 90% prediction interval is approximately 8.72 to 16.03 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020339,LOT-002,IC_A,8.854,9.019,0.16500000000000092,0.006875,0.0,NONE,9.735314024559498,6.079816941213839,13.390811107905158,50.0,40.2646859754405,36.60918889209484,19.470628049118996,26.781622215810312,7.3109941666913185,0.0052459168128541,0.0078669642857142,-0.0026210474728601,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020339 has been classified as LOW risk. Early Iddq changed from 8.85 µA at 0h to 9.02 µA at 24h. The early drift rate is 0.0069 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.74 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.26 µA below the limit. The 90% prediction interval is approximately 6.08 to 13.39 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080434,LOT-008,IC_A,7.402,7.87,0.46799999999999997,0.0195,0.0,NONE,8.282321347728661,4.626824264383002,11.93781843107432,50.0,41.71767865227134,38.06218156892568,16.564642695457323,23.87563686214864,7.310994166691318,0.0052400080221944,0.0078669642857142,-0.0026269562635198,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080434 has been classified as LOW risk. Early Iddq changed from 7.40 µA at 0h to 7.87 µA at 24h. The early drift rate is 0.0195 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 8.28 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 41.72 µA below the limit. The 90% prediction interval is approximately 4.63 to 11.94 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050421,LOT-005,IC_A,11.798,11.94,0.14199999999999946,0.0059166666666666,0.0,NONE,12.678243464652953,9.022746381307291,16.333740547998612,50.0,37.32175653534705,33.666259452001384,25.356486929305905,32.667481095997225,7.310994166691321,0.005239544432458,0.0078669642857142,-0.0026274198532562,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050421 has been classified as LOW risk. Early Iddq changed from 11.80 µA at 0h to 11.94 µA at 24h. The early drift rate is 0.0059 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.68 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.32 µA below the limit. The 90% prediction interval is approximately 9.02 to 16.33 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010159,LOT-001,IC_A,10.403,10.684,0.2809999999999988,0.0117083333333332,0.0,NONE,11.28292230005884,7.6274252167131795,14.9384193834045,50.0,38.71707769994116,35.0615806165955,22.56584460011768,29.876838766809,7.310994166691321,0.0052376327384454,0.0078669642857142,-0.0026293315472688,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010159 has been classified as LOW risk. Early Iddq changed from 10.40 µA at 0h to 10.68 µA at 24h. The early drift rate is 0.0117 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.28 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.72 µA below the limit. The 90% prediction interval is approximately 7.63 to 14.94 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050338,LOT-005,IC_A,10.728,10.822,0.09399999999999942,0.0039166666666666,0.0,NONE,11.607878100116896,7.952381016771236,15.263375183462555,50.0,38.39212189988311,34.73662481653744,23.21575620023379,30.52675036692511,7.310994166691319,0.0052373696435529,0.0078669642857142,-0.0026295946421613,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050338 has been classified as LOW risk. Early Iddq changed from 10.73 µA at 0h to 10.82 µA at 24h. The early drift rate is 0.0039 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.61 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.39 µA below the limit. The 90% prediction interval is approximately 7.95 to 15.26 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C020403,LOT-002,IC_A,8.223,8.344,0.12099999999999866,0.0050416666666666,0.0,NONE,9.102549678665373,5.447052595319713,12.758046762011032,50.0,40.89745032133463,37.241953237988966,18.205099357330745,25.516093524022065,7.310994166691319,0.0052354147539605,0.0078669642857142,-0.0026315495317537,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C020403 has been classified as LOW risk. Early Iddq changed from 8.22 µA at 0h to 8.34 µA at 24h. The early drift rate is 0.0050 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.10 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.90 µA below the limit. The 90% prediction interval is approximately 5.45 to 12.76 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060190,LOT-006,IC_A,9.505,9.829,0.32399999999999984,0.0134999999999999,0.0,NONE,10.384458491279457,6.728961407933797,14.039955574625116,50.0,39.61554150872054,35.96004442537488,20.768916982558913,28.07991114925023,7.310994166691319,0.0052348719719015,0.0078669642857142,-0.0026320923138127,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060190 has been classified as LOW risk. Early Iddq changed from 9.51 µA at 0h to 9.83 µA at 24h. The early drift rate is 0.0135 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.38 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.62 µA below the limit. The 90% prediction interval is approximately 6.73 to 14.04 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C030294,LOT-003,IC_A,10.866,11.066,0.20000000000000107,0.0083333333333333,0.0,NONE,11.745316413796925,8.089819330451265,15.400813497142584,50.0,38.25468358620307,34.599186502857414,23.49063282759385,30.80162699428517,7.310994166691319,0.0052340262726007,0.0078669642857142,-0.0026329380131135,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C030294 has been classified as LOW risk. Early Iddq changed from 10.87 µA at 0h to 11.07 µA at 24h. The early drift rate is 0.0083 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.75 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.25 µA below the limit. The 90% prediction interval is approximately 8.09 to 15.40 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
